"SECONDS";"PID";"VALUE";"UNITS";
"54637.975938";"Combustible usado (Hoy)";"0.098479";"L";
"54637.975938";"Combustible usado (Semana)";"0.098479";"L";
"54637.975938";"Combustible usado (total)";"1.8832459999999998";"L";
"54637.975938";"Consumo instantáneo de combustible (l/h)";"0.8286273413474982";"L/h";
"54637.975938";"Coste de combustible";"0.09946432419644495";"€";
"54637.975938";"Coste de combustible (Hoy)";"0.09946379";"€";
"54637.975938";"Coste de combustible (Semana)";"0.09946379";"€";
"54637.975938";"Coste de combustible (total)";"1.90207846";"€";
"54637.975938";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.2417541463516835";"hp";
"54637.975938";"Power from MAF";"2.964";"hp";
"54637.975938";"Velocidad del flujo del aire MAF";"2.47";"g/sec";
"54638.1369817";"Revoluciones del motor";"1792";"rpm";
"54638.1369817";"Revoluciones del motor x1000";"1.8";"rpm";
"54638.293611";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54638.4507112";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54638.5995967";"Presión absoluta en el colector de admisión";"3.0031343399096473";"psi";
"54638.5995967";"Sobrealimentación calculada";"-10.630413032764478";"psi";
"54638.7608109";"Combustible usado";"0.09865287774382636";"L";
"54638.7608109";"Combustible usado (Hoy)";"0.098652";"L";
"54638.7608109";"Combustible usado (Semana)";"0.098652";"L";
"54638.7608109";"Combustible usado (total)";"1.8834189999999997";"L";
"54638.7608109";"Consumo instantáneo de combustible (l/h)";"0.7950796757058989";"L/h";
"54638.7608109";"Coste de combustible";"0.09963940652126463";"€";
"54638.7608109";"Coste de combustible (Hoy)";"0.09963852000000001";"€";
"54638.7608109";"Coste de combustible (Semana)";"0.09963852000000001";"€";
"54638.7608109";"Coste de combustible (total)";"1.9022531900000001";"€";
"54638.7608109";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.110509039211938";"hp";
"54638.7608109";"Power from MAF";"2.844";"hp";
"54638.7608109";"Velocidad del flujo del aire MAF";"2.37";"g/sec";
"54638.9156186";"Revoluciones del motor";"1749";"rpm";
"54638.9156186";"Revoluciones del motor x1000";"1.7";"rpm";
"54639.0563611";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54639.2072398";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54639.3690762";"Presión absoluta en el colector de admisión";"2.002089559939765";"psi";
"54639.3690762";"Sobrealimentación calculada";"-11.631457812735878";"psi";
"54639.559569";"Combustible usado";"0.09882480076926667";"L";
"54639.559569";"Combustible usado (Hoy)";"0.098824";"L";
"54639.559569";"Combustible usado (Semana)";"0.098824";"L";
"54639.559569";"Combustible usado (total)";"1.8835909999999998";"L";
"54639.559569";"Consumo instantáneo de combustible (l/h)";"0.7749510763209395";"L/h";
"54639.559569";"Coste de combustible";"0.09981304877695933";"€";
"54639.559569";"Coste de combustible (Hoy)";"0.09981224";"€";
"54639.559569";"Coste de combustible (Semana)";"0.09981224";"€";
"54639.559569";"Coste de combustible (total)";"1.90242691";"€";
"54639.559569";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.031761974928092";"hp";
"54639.559569";"Power from MAF";"2.772";"hp";
"54639.559569";"Velocidad del flujo del aire MAF";"2.31";"g/sec";
"54639.7141777";"Revoluciones del motor";"1622";"rpm";
"54639.7141777";"Revoluciones del motor x1000";"1.6";"rpm";
"54639.8634364";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54640.0112626";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54640.1598515";"Presión absoluta en el colector de admisión";"3.253395534902118";"psi";
"54640.1598515";"Sobrealimentación calculada";"-10.380151837771626";"psi";
"54640.3273879";"Combustible usado";"0.09894143342866467";"L";
"54640.3273879";"Combustible usado (Hoy)";"0.098941";"L";
"54640.3273879";"Combustible usado (Semana)";"0.098941";"L";
"54640.3273879";"Combustible usado (total)";"1.8837079999999997";"L";
"54640.3273879";"Consumo instantáneo de combustible (l/h)";"0.5468269499580656";"L/h";
"54640.3273879";"Coste de combustible";"0.09993084776295132";"€";
"54640.3273879";"Coste de combustible (Hoy)";"0.09993041";"€";
"54640.3273879";"Coste de combustible (Semana)";"0.09993041";"€";
"54640.3273879";"Coste de combustible (total)";"1.90254508";"€";
"54640.3273879";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.139295246377832";"hp";
"54640.3273879";"Power from MAF";"1.956";"hp";
"54640.3273879";"Velocidad del flujo del aire MAF";"1.6300000000000001";"g/sec";
"54640.4835238";"Revoluciones del motor";"1089";"rpm";
"54640.4835238";"Revoluciones del motor x1000";"1.1";"rpm";
"54640.6469921";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54640.8040756";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54640.9445691";"Presión absoluta en el colector de admisión";"4.254440314872";"psi";
"54640.9445691";"Sobrealimentación calculada";"-9.379107057800226";"psi";
"54641.1079774";"Combustible usado";"0.09911021103969812";"L";
"54641.1079774";"Combustible usado (Hoy)";"0.09911";"L";
"54641.1079774";"Combustible usado (Semana)";"0.09911";"L";
"54641.1079774";"Combustible usado (total)";"1.8838769999999998";"L";
"54641.1079774";"Consumo instantáneo de combustible (l/h)";"0.7783058428850993";"L/h";
"54641.1079774";"Coste de combustible";"0.1001013131500951";"€";
"54641.1079774";"Coste de combustible (Hoy)";"0.1001011";"€";
"54641.1079774";"Coste de combustible (Semana)";"0.1001011";"€";
"54641.1079774";"Coste de combustible (total)";"1.9027157700000001";"€";
"54641.1079774";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.044886485642067";"hp";
"54641.1079774";"Power from MAF";"2.784";"hp";
"54641.1079774";"Velocidad del flujo del aire MAF";"2.32";"g/sec";
"54641.2713636";"Revoluciones del motor";"1062";"rpm";
"54641.2713636";"Revoluciones del motor x1000";"1.1";"rpm";
"54641.4356316";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54641.5630336";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54641.6928146";"Presión absoluta en el colector de admisión";"4.00417911987953";"psi";
"54641.6928146";"Sobrealimentación calculada";"-9.629368252793077";"psi";
"54641.8648162";"Combustible usado";"0.09925760097148453";"L";
"54641.8648162";"Combustible usado (Hoy)";"0.099257";"L";
"54641.8648162";"Combustible usado (Semana)";"0.099257";"L";
"54641.8648162";"Combustible usado (total)";"1.8840239999999997";"L";
"54641.8648162";"Consumo instantáneo de combustible (l/h)";"0.7011462119094214";"L/h";
"54641.8648162";"Coste de combustible";"0.10025017698119938";"€";
"54641.8648162";"Coste de combustible (Hoy)";"0.10024957";"€";
"54641.8648162";"Coste de combustible (Semana)";"0.10024957";"€";
"54641.8648162";"Coste de combustible (total)";"1.90286424";"€";
"54641.8648162";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.7430227392206548";"hp";
"54641.8648162";"Power from MAF";"2.5079999999999996";"hp";
"54641.8648162";"Velocidad del flujo del aire MAF";"2.09";"g/sec";
"54642.0325306";"Revoluciones del motor";"1044";"rpm";
"54642.0325306";"Revoluciones del motor x1000";"1";"rpm";
"54642.1627872";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54642.2984143";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54642.4561614";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"54642.4561614";"Sobrealimentación calculada";"-10.129890642778777";"psi";
"54642.6113786";"Combustible usado";"0.09938771327471815";"L";
"54642.6113786";"Combustible usado (Hoy)";"0.099387";"L";
"54642.6113786";"Combustible usado (Semana)";"0.099387";"L";
"54642.6113786";"Combustible usado (total)";"1.8841539999999997";"L";
"54642.6113786";"Consumo instantáneo de combustible (l/h)";"0.6273413474979034";"L/h";
"54642.6113786";"Coste de combustible";"0.10038159040746533";"€";
"54642.6113786";"Coste de combustible (Hoy)";"0.10038087000000001";"€";
"54642.6113786";"Coste de combustible (Semana)";"0.10038087000000001";"€";
"54642.6113786";"Coste de combustible (total)";"1.90299554";"€";
"54642.6113786";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.4542835035132176";"hp";
"54642.6113786";"Power from MAF";"2.244";"hp";
"54642.6113786";"Velocidad del flujo del aire MAF";"1.87";"g/sec";
"54642.7953162";"Revoluciones del motor";"1019";"rpm";
"54642.7953162";"Revoluciones del motor x1000";"1";"rpm";
"54642.935022";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54643.0845383";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54643.2357441";"Presión absoluta en el colector de admisión";"3.503656729894588";"psi";
"54643.2357441";"Sobrealimentación calculada";"-10.129890642778777";"psi";
"54643.3643401";"Combustible usado";"0.09953651408135314";"L";
"54643.3643401";"Combustible usado (Hoy)";"0.099536";"L";
"54643.3643401";"Combustible usado (Semana)";"0.099536";"L";
"54643.3643401";"Combustible usado (total)";"1.8843029999999998";"L";
"54643.3643401";"Consumo instantáneo de combustible (l/h)";"0.7112105116019011";"L/h";
"54643.3643401";"Coste de combustible";"0.10053187922216666";"€";
"54643.3643401";"Coste de combustible (Hoy)";"0.10053136";"€";
"54643.3643401";"Coste de combustible (Semana)";"0.10053136";"€";
"54643.3643401";"Coste de combustible (total)";"1.90314603";"€";
"54643.3643401";"Potencia instantánea del motor (basada en el consumo de combustible)";"2.782396271362577";"hp";
"54643.3643401";"Power from MAF";"2.544";"hp";
"54643.3643401";"Velocidad del flujo del aire MAF";"2.12";"g/sec";
"54643.5402767";"Revoluciones del motor";"1037";"rpm";
"54643.5402767";"Revoluciones del motor x1000";"1";"rpm";
"54643.6794749";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54643.8288841";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54643.9841774";"Presión absoluta en el colector de admisión";"6.506791069804236";"psi";
"54643.9841774";"Sobrealimentación calculada";"-7.126756302864575";"psi";
"54644.1399039";"Combustible usado";"0.0998255088069146";"L";
"54644.1399039";"Combustible usado (Hoy)";"0.099825";"L";
"54644.1399039";"Combustible usado (Semana)";"0.099825";"L";
"54644.1399039";"Combustible usado (total)";"1.8845919999999998";"L";
"54644.1399039";"Consumo instantáneo de combustible (l/h)";"1.3419066256639645";"L/h";
"54644.1399039";"Coste de combustible";"0.10082376389498375";"€";
"54644.1399039";"Coste de combustible (Hoy)";"0.10082325";"€";
"54644.1399039";"Coste de combustible (Semana)";"0.10082325";"€";
"54644.1399039";"Coste de combustible (total)";"1.90343792";"€";
"54644.1399039";"Potencia instantánea del motor (basada en el consumo de combustible)";"5.2498042855897715";"hp";
"54644.1399039";"Power from MAF";"4.8";"hp";
"54644.1399039";"Velocidad del flujo del aire MAF";"4";"g/sec";
"54644.2969078";"Revoluciones del motor";"1025";"rpm";
"54644.2969078";"Revoluciones del motor x1000";"1";"rpm";
"54644.4389276";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54644.5762198";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54644.735133";"Presión absoluta en el colector de admisión";"6.006268679819295";"psi";
"54644.735133";"Sobrealimentación calculada";"-7.627278692850275";"psi";
"54645.0017005";"Combustible usado";"0.10007848988323553";"L";
"54645.0017005";"Combustible usado (Hoy)";"0.100078";"L";
"54645.0017005";"Combustible usado (Semana)";"0.100078";"L";
"54645.0017005";"Combustible usado (total)";"1.8848449999999999";"L";
"54645.0017005";"Consumo instantáneo de combustible (l/h)";"1.056751467710372";"L/h";
"54645.0017005";"Coste de combustible";"0.1010792747820679";"€";
"54645.0017005";"Coste de combustible (Hoy)";"0.10107878000000001";"€";
"54645.0017005";"Coste de combustible (Semana)";"0.10107878000000001";"€";
"54645.0017005";"Coste de combustible (total)";"1.90369345";"€";
"54645.0017005";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.134220874901945";"hp";
"54645.0017005";"Power from MAF";"3.78";"hp";
"54645.0017005";"Velocidad del flujo del aire MAF";"3.15";"g/sec";
"54645.1595447";"Revoluciones del motor";"908";"rpm";
"54645.1595447";"Revoluciones del motor x1000";"0.9";"rpm";
"54645.3243279";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54645.4511912";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54645.603522";"Presión absoluta en el colector de admisión";"6.757052264796707";"psi";
"54645.603522";"Sobrealimentación calculada";"-6.876495107871724";"psi";
"54645.759578";"Combustible usado";"0.10029671782900014";"L";
"54645.759578";"Combustible usado (Hoy)";"0.100296";"L";
"54645.759578";"Combustible usado (Semana)";"0.100296";"L";
"54645.759578";"Combustible usado (total)";"1.8850629999999997";"L";
"54645.759578";"Consumo instantáneo de combustible (l/h)";"1.0366228683254124";"L/h";
"54645.759578";"Coste de combustible";"0.10129968500729014";"€";
"54645.759578";"Coste de combustible (Hoy)";"0.10129896";"€";
"54645.759578";"Coste de combustible (Semana)";"0.10129896";"€";
"54645.759578";"Coste de combustible (total)";"1.9039136300000001";"€";
"54645.759578";"Potencia instantánea del motor (basada en el consumo de combustible)";"4.055473810618097";"hp";
"54645.759578";"Power from MAF";"3.7079999999999997";"hp";
"54645.759578";"Velocidad del flujo del aire MAF";"3.09";"g/sec";
"54645.9281266";"Revoluciones del motor";"865";"rpm";
"54645.9281266";"Revoluciones del motor x1000";"0.9";"rpm";
"54646.0797448";"Posición del pedal del acelerador E";"9.411764705882353";"%";
"54646.2284592";"Posición del pedal del acelerador D";"19.215686274509803";"%";
"54646.3795426";"Presión absoluta en el colector de admisión";"6.256529874811766";"psi";
"54646.3795426";"Sobrealimentación calculada";"-7.377017497857425";"psi";
"54646.5353596";"Combustible usado";"0.10051359115860596";"L";
"54646.5353596";"Combustible usado (Hoy)";"0.100513";"L";
"54646.5353596";"Combustible usado (Semana)";"0.100513";"L";
"54646.5353596";"Combustible usado (total)";"1.8852799999999998";"L";
"54646.5353596";"Consumo instantáneo de combustible (l/h)";"1.0064299692479732";"L/h";
"54646.5353596";"Coste de combustible";"0.10151872707019202";"€";
"54646.5353596";"Coste de combustible (Hoy)";"0.10151813000000001";"€";
"54646.5353596";"Coste de combustible (Semana)";"0.10151813000000001";"€";
"54646.5353596";"Coste de combustible (total)";"1.9041328000000002";"€";
"54646.5353596";"Potencia instantánea del motor (basada en el consumo de combustible)";"3.937353214192328";"hp";
